"ruc";"nombre";"address";"contact_phone";"responsable";"email";"created_by_emp";"created_at";"updated_by_emp";"updated_at"
"20477270817";"ARMAS GARCIA S.A.C.";"EDIF 01 MODULO D-302 NRO. . LOS PINOS/COVIRT (ALTURA CDRA 13 DE LA AV LARCO) LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10410122915";"ROBERTO MARQUINA ABILA";"CASERIO VIJUS S/N PATAZ-PATAZ";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540012661";"CONSTRUCTORA FRANJHOVER SERVICIOS GENERALES S.A.C.";"CASERIO CORRAL GRANDE -LA LIBERTAD -SANCHEZ CARRIO -SANAGORAN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477268596";"IMPEX M & V S.A.C.";"CAL.GARCILAZO DE LA VEGA NRO. 118 URB. EL SOL LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20480897804";"FLORES RAMOS SAC.";"Mz 9 Lte 13 Alto moche- Moche- Trujillo.";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600367448";"EL CAULIN & ASOCIADOS S.A.";"JR. INDEPENDENCIA NRO. 677 (ESTUDIO CONTABLE AREVALO)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482661263";"TRANSPORTES HERMANOS GARCIA RUIZ S.A.C.";"AV. MIRAFLORES NRO. 731 URB. MIRAFLORES (FRENTE AL COLEGIO RICARDO PALMA)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481961875";"TRANSPORTES POLICAR DOMINGUEZ SAC";"JR. FRANCISCO XANDOVAL NRO. 178 URB. PALERMO LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20513261056";"SIGSA / MOTA";"CAL.PASEO ROSALES NRO. 189 (1ERA CUADRA PASEO CASTELLANA)LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482549005";"CONTRATISTAS GENERALES SAN ISIDRO LABRADOR S.R.L";"MZA. A LOTE. 12 DPTO. 301 URB. LAS HORTENCIAS DE CALIFOR (FRENTE A GRIFO PRIMAX)LA LIBERTAD - TRUJILLO - VICTOR LARCO HERRERA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20396414709";"ARE SERVICIOS GENERALES S. A.";"CAL.LOS COCOTEROS NRO. 178 URB. GOLF LA LIBERTAD - TRUJILLO - VICTOR LARCO HERRERA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539976193";"LCF TRANSPORTES S.A.C.";"AV. JESUS DE NAZARETH NRO. 548 URB. SAN NICOLAS LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600921143";"COMULIACHI S.A.C";"MZA. M LOTE. 6 CPME, EL MILAGRO VI-C (COSTADO COLEGIO AROLDO REATEGUI)LA LIBERTAD - TRUJILLO - HUANCHACO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481642265";"MULTISERVICIOS PAPILLON S.A.C.";"";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477162097";"CANTERA SAN ISIDRO S.A.C";"AV. MANSICHE NRO. 1641 URB. LA ESMERALDA LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20470407442";"MUR-WY S.A.C.";"AV. MALECON CHECA 3777 S.J.L. LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600160860";"GARCIA JULISSA S.A.C.";"JR. HERMANOS GARCIA RUIZ NRO. 425 - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482708243";"CORPORACION SE & SA SERVICIOS GENERALES S.A.C";"NRO. 110 CAS. LA ARENA CENTRO LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482372407";"CONTRATA DE TRANSPORTES RAPESA S.A.C.";"";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20516609860";"MANIPULADORES Y EQUIPOS PARA CONSTRUCCION S.A.C.";"AV. CIPRESES NRO. 140 INT. 302 LIMA - LIMA - SANTA ANITA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20537636859";"CODE SYSTEMS SAC";"CAL.JOSE TORIBIO POLO NRO. 314 (ALT. CDRA 7 AV. DEL EJERCITO)LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20496095821";"EMPRESA MINERA DE INGENIERIA Y CONSTRUCCION SANTA ROSA DE MILPOC SERVICIOS GENERALES SRL";"AV. HEROES DEL CENEPA NRO. 1740 BR MOLLEPAMPA CAJAMARCA - CAJAMARCA - CAJAMARCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477455434";"TRANSESCOR S.A.C.";"JR. AYACUCHO NRO. 513 INT. 307 CERCADO LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20265633561";"TALLERES HIDRAULICOS S.A.C.";"AV. SEPARADORA INDUSTRIAL NRO. 175 URB. INDUSTRIAL EL ARTESANO LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20496094345";"SGE SERVICIOS GEOMEMBRANAS Y ELECTROMECANICA S.R.L";"BL. MZ D LOTE 2 NRO. 2 A.H. LUIS FELIPE DE LAS CASAS LIMA - LIMA - CHORRILLOS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20511977712";"SK RENTAL S.A.C.";"CAR.PANAMERICANA SUR KM. 20 MZA. Ñ LOTE. 02 COO. LAS VERTIENTES (ALT. PUENTE VENECIA)LIMA - LIMA - VILLA EL SALVADOR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20529632658";"SIBAN SRL";"JR. LA MOSQUETA NRO. 350 BAR. MOLLEPAMPA CAJAMARCA - CAJAMARCA - CAJAMARCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20486238241";"CONSTRUCTORA GALAXIA S.A.C.";"AV. NICOLAS ARRIOLA NRO. 1697(FRENTE A LA AVENIDA RIO CHINCHA)LIMA - LIMA - LA VICTORIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20110435852";"INDUSTRIAS CYMSA SRL";"CAL.SAN ALEJANDRO NRO. 250 URB. SANTA LUISA (PRDO STA LUISA-UNIV.CESAR VALLEJO)LIMA - LIMA - SAN MARTIN DE PORRES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540066672";"TRANSPORTES E INVERSIONES HAMELIS S.A.C.";"JR. BOLIVAR NRO. 106 HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540074004";"CORPORACION ROMADRI S.A.C.";"HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20535936669";"TRITON TRADING S.A";"CAR.PANAMERICANA SUR KM. 17.5 LOTE. 31 Z.I. LOTIZACION LA CONCORDIA (ALTURA PARADERO PEATONAL LA CAPILLA)LIMA - LIMA - VILLA EL SALVADOR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20380148979";"MAQUINARIAS U - GUIL S.A.";"";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20427801625";"SCHNEIDER ELECTRIC PERU S.A.";"CAL.LOS TELARES NRO. 229 URB. VULCANO LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20510187025";"TECNOLOGIA ANALITICA S.A.C.";"CAL.ALDABAS NRO. 559 DPTO. 401 LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600411293";"TRANS GARUGA E.I.R.L.";"-CR. LA ARENA NRO. 24 CAS. LA ARENA (CEL 942383585)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477718389";"CONSORCIO RIPESA S.A.C";"CAL.SALAVERRY, CARLOS A. NRO. 374 INT. A URB. BARBONCITO (DOMINGO ORUE Y VIA EXPRESA)LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20517957845";"TRANSLUMASA S.A.C";"AV. MORRO SOLAR MZA. C-1 LOTE. 14 URB. MONTERRICO (FRENTE DE TOTTUS)LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20501864405";"ESCO PERU S.R.L.";"AV. MANUEL OLGUIN NRO. 211 DPTO. 304 URB. LOS GRANADOS (A 1 CUADRA DE LA UNIVERSIDAD DE LIMA)LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20397513212";"B & A CONTRATISTAS Y TRANSP GRALES S.R.L";"AV. RICARDO PALMA NRO. 805 URB. STO DOMINGUITO LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20110449721";"HERRERA D.K.P. S. CIVIL DE RL.";"AV. RIVERA NAVARRETE NRO. 765 INT. 122 LIMA - LIMA - SAN ISIDRO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20536718703";"CONSTRUCTORA TORRES CHAVEZ S.A.C.";"CAL.GUADALAJARA MZA. N LOTE. 35 URB. MAYORAZGO 3RA ET (ALT DEL ESTADIO MONUMENTAL)LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20510070187";"SERVICIOS GENERALES ERLON S.A.C";"JR. ICA NRO. 133 (A 1/2 CDRA DE RESTAURANT RIOJANO)PIURA - MORROPON - CHULUCANAS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20544666330";"AIDC INGENIEROS CONSULTORES SAC";"ELMER FAUCETT NRO. 474 DPTO. 204 (ALT. DEL METRO DE VENEZUELA Y FAUCETT)LIMA - LIMA - SAN MIGUEL";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20478074094";"MAGUIÑA INGENIEROS S.A.C.";"MZA. O LOTE. 27 URB. SAN IGNACIO (1RA ETAPA,ALT PDRO 17.5 AV LAS FLORES)LIMA - LIMA - SAN JUAN DE LURIGANCHO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539789164";"GOLDHERMIN S.A.C";"JR. MARISCAL ORBEGOSO NRO. 497 PBLO. HUAMACHUCO (A 1/2 CDRA CAPILLA CRUZ DE LA BENDICION)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20530750028";"INGENIERIA & SERVICIOS GENERALES S.R.L.";"CAL.FRANCISCO DE ZELA NRO. 647 URB. CENTENARIO ANCASH - HUARAZ - INDEPENDENCIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20524189501";"BRAY CONTROLS PERU S.A.C";"AV. B MZA. D LOTE. 2 URB. SANTA RAQUEL 2DA ETAPA (ALTURA CDRA. 2 AV. LOS INGENIEROS)LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482255605";"ARQTICO CONTRATISTAS GENERALES S.R.L.";"CAL.BUENOS AIRES NRO. S/N CPM LIMONCARRO (EN I.E.INICIAL PRIVADA ESTRELLITA AZUL)LA LIBERTAD - PACASMAYO - GUADALUPE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20508425091";"IFLUTECH S.A.C.";"CAL.LOS TULIPANES NRO. 147 INT. 404 (CDA 16 AV LA ENCALADA)LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20504131875";"MTV PERU E.I.R.L.";"EDIFICIO NRO. 8Z INT. TD07 URB. STA MARINA (EX PLANADA DE LA MUNICIP. DEL CALLAO)PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20348233671";"GOLDER ASSOCIATES PERU S.A.";"AV. LA PAZ NRO. 1049 URB. ARMENDARIZ LIMA - LIMA - MIRAFLORES";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"10427556986";"BARRAZA DELGADO MIGUEL GABRIEL";"JR. JULIO CÉSAR TELLO NRO. 181 DPTO. 2 OTR. LINCE (CUADRA 20 DE AV. ARENALES)LIMA - LIMA - LINCE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20502097921";"D & L TRADING S.R.L.";"AV. NICOLAS ARRIOLA NRO. 2216 URB. SAN LUIS LIMA - LIMA - SAN LUIS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482707191";"LA ARENA GARCIAS CONTRATISTAS GENERALES S.A.C.";"CAL.PANCHO FIERRO MZA. L1 LOTE. 28 URB. STO. DOMINGUITO (X PARQUE VICTOR RAUL A 3 PUERTAS D ESQUI)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539882962";"CONSORCIO CHUYUGUAL CUSHURO - SANAGORAN S.A.C";"JR. SAN MARTIN NRO. 0001 CAS. CUSHURO (DESVIO PARA CASERIO VENTANAS Y CHUYUGUAL)LA LIBERTAD - SANCHEZ CARRION - SANAGORAN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20544666330";"AIDC INGENIEROS CONSULTORES SAC";"ELMER FAUCETT NRO. 474 DPTO. 204 (ALT. DEL METRO DE VENEZUELA Y FAUCETT)LIMA - LIMA - SAN MIGUEL";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481450510";"NETAFIM PERU S.A.C.";"AV. LOS EUCALIPTOS NRO. 371 INT. 41 Z.I. SANTA GENOVEVA (PARCELA 10. 2DA PUERTA PARQUE IDEAS)LIMA - LIMA - LURIN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20504730663";"J.R.VER S.A.C";"AV. NESTOR GAMBETTA MZA. B6 LOTE. 13 COO. TRABAJ EMP NAC PUERTOS-EN (FTE. A LA FAB. AJINOMOTO)PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20480242115";"SERCOREMAIN SRL";"AV. SALAVERRY NRO. 1849 URB. 03 DE OCTUBRE (FRENTE A RESTAURANT FIESTA - 2DO. PISO)LAMBAYEQUE - CHICLAYO - CHICLAYO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20601064856";"IMA SOLUTIONS S.A.C.";"CAL.LOS OLIVOS NRO. 335 URB. MARIA DEL SOCORRO LA LIBERTAD - TRUJILLO - HUANCHACO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20307068541";"POMISPA S.A.";"AV. INDUSTRIAL NRO. 139 URB. INDUSTRIAL LA AURORA LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20571311101";"EKOME INGENIEROS E.I.R.L.";"CAL.CRUZ DE CANO NRO. 245 (FRENTE DEL MERCADO CRUZ DE CANO)LIMA - HUAURA - HUACHO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20560007044";"ROLAND & NICOLAS CONTRATISTAS GENERALES S.A.C.";"CR. LA ARENA NRO. S/N CAS. LA ARENA (100 MT ANTES DE LLEGAR A IGLESIA CATOLIC)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539944232";"SIERRA NORTEÑA S.A.C.";"PJ. SAN BENITO NRO. 100 BARRIO EL BRONCE (POR EL LOCAL COMUNAL EL BRONCE)LA LIBERTAD - SANTIAGO DE CHUCO - QUIRUVILCA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559641228";"GROUP A & F S.A.C.";"JR. ESTETE NRO. 440 PBLO. HUAMACHUCO (AL COSTADO DE ESTRUCTURAS METALICAS SMIT)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20502506529";"MCA PERFORACIONES S.A.C.";"CAL.FRANCIA NRO. 173 URB. LOS PORTALES DE J. PRADO (CDRA 91 DE JAVIER PRADO ESTE)LIMA - LIMA - ATE";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559853080";"SERVICIOS GENERALES CONTRERAS GERVACIO E.I.R.L";"LUIS DE LA FUENTE UCEDA NRO. 3 LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20559869679";"OLGER S.A.C.";"JR. ATAHUALPA NRO. 485 PBLO. HUAMACHUCO (CASA MARRON 2PISOS)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20539763106";"ORSAMA S.A.C.";"JR. RAMIRO PRIALÉ NRO. 20 PBLO. HUAMACHUCO (A 2 CDRAS Y MEDIA DEL TECNOLOGICO)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20505958111";"CJ TELECOM SAC";"CAL.SANTA JUSTINA NRO. 620 URB. PANDO III ETAPA LIMA - LIMA - LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20482344373";"CONSORCIO LA ARENA S.A.C.";"JR. CUZCO NRO. 289 OTR. PUEBLO HUAMACHUCO (CIUDAD HUAMACHUCO)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"ALAN GARCIA PEREZ";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20560082259";"INGENIERIA CRL S.A.C.";"JR. INCA GARCILAZO DE LA VEGA NRO. 315 PBLO. HUAMACHUCO (CERCA AL MERCADO)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"949317446";"CARLOS EDUARDO RODRIGUEZ LAVADO";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20297882784";"GHAMA INGENIERIA S.A.";"JR. GARCILAZO DE LA VEGA NRO. 515 URB. SAN JOAQUIN (COST UNMSM CDRA 52 DE AV COLONIAL)PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - BELLAVISTA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20508195584";"SOLUCIONES INTEGRALES DE ALTA TECNOLOGIA S.A.C.";"CAL.ERNESTO KRUMDIECK NRO. 287 URB. SANTA CATALINA (ALT. METRO AV. CANADA)LIMA - LIMA - LA VICTORIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20478171537";"SAGITARIUS MINING S.A.C.";"MZA. G1 LOTE. 59 URB. SAN ANTONIO DE CARAPONGO (PASANDO RINCONCITO AYACUCHANO)LIMA - LIMA - LURIGANCHO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20502132343";"INVESUX SRL";"AV. ALFREDO MENDIOLA NRO. 5155 URB. PRQ. EL NARANJAL I ETP (PANAM.NORT ALT OV D NARANJAL)LIMA - LIMA - LOS OLIVOS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481117187";"INVERSIONES ROGA S.A.C.";"CAL.LOS ZAFIROS MZA. 27 LOTE. 01 URB. LA RINCONADA (UNA CDRA GRIFO REPSOL EN PARALELO)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20536309102";"AMERICORP GROUP S.A.C";"AV. CAMINOS DEL INCA NRO. 1163 URB. LAS GARDENIAS LIMA - LIMA - SANTIAGO DE SURCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20544913523";"COMECO MAQUINARIA Y REPRESENTACIONES S.A.C.";"CAR.ANTIGUA PANAMERICANA SUR KM. 17 MZA. B LOTE. 13 B URB. LA CONCORDIA (FRENTE PARADERO TOYOTA)LIMA - LIMA - VILLA EL SALVADOR";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20561107042";"TORBALL INGENIEROS E.I.R.L.";"MZA. A LOTE. 202 CPM CALLANCA (RESTAURANT LAS RELIQUIAS DE MI PUEBLO)LAMBAYEQUE - CHICLAYO - MONSEFU";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477181555";"REPUESTOS MERCEDES-KAR E.I.R.L";"JR. RAMIRO PRIALE NRO. 1111 PUEBLO HUAMACHUCO (A 1 CD. ANTES DEL CUARTEL)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20529528249";"K&J MAGDALENA SRL";"MZA. H-9 LOTE. 23 MI PERU (A ESPALDAS DE POLLERIA SAULITO)PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - MI PERU";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20522375137";"CORPORACION KECLANN  - CORK S.A.C";"CAL.5 MZA. H1 LOTE. 10 URB. EL ASESOR II LIMA - LIMA - SANTA ANITA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20515386255";"XPRO S.A.C. MINEPARTS";"AV. CIRCUNVALACION MZA. B LOTE. 18 LIMA - LIMA - EL AGUSTINO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477613528";"CORPORACION SIFUENTES S.A.C.";"JR. GRAU CDRA.6 NRO. 667 INT. PI 1(A MEDIA CUADRA DE PLAZA DE ARMAS)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20516376407";"INSERMEL S.A.C";"AV. DOMINGO ORVE 794-SURQUILLO -LIMA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600564600";"SMARTRACK GPS S.A.C.";"AV. HUANACAURE NRO. 983 URB. TAHUANTINSUYO ZN. CUATRO LIMA - LIMA - INDEPENDENCIA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600451783";"EMPRESA DE SERVICIOS GENERALES ADWIN SOLANCH S.A.C.";"CR. CORRAL GRANDE NRO. 04 CAS. CORRAL GRANDE (FRENTE A LA POSTA MEDICA)LA LIBERTAD - SANCHEZ CARRION - SANAGORAN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20491733340";"TECNOLOGIA HIDRAULICA INDUSTRIAL CAJABAMBA Y SERVICIOS INDUSTRIALES E.I.R.L";"JR. GRAU NRO. 435 CAJAMARCA - CAJABAMBA - CAJABAMBA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20512780548";"MINERA METALURGICA AUDU S.R.L.";"CALLE HUAYNA CAPAC 7125. LOS OLIVOS";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20600619811";"CONSORCIO LOS NATIVOS EL SAUCO S.A.C.";"JR. FRANCISCO BOLOGNESI NRO. 549 PUEBLO HUAMACHUCO (AL COSTADO DE NOTARIA MUÑOZ)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20478110589";"FIRENO S.A.C.";"AV. SAN AURELIO NRO. 888 INT. B URB. AZCARRUNZ (ALT.CDA 8 GRAN CHIMU-LAS MALVINAS 2)LIMA - LIMA - SAN JUAN DE LURIGANCHO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20487814114";"EMOIN S.R.L.";"CAL.TORRES PAZ NRO. 758 CENTRO LAMBAYEQUE - CHICLAYO - CHICLAYO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20477358749";"INVERSIONES MAICOL ANTHONY S.A.C.";"MZA. 11 LOTE. 3 URB. LA RINCONADA LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20487937119";"VERASTEGUI INGENIERIA Y CONSTRUCCION S.A.C.";"CAL.ALFONSO UGARTE NRO. 633 DPTO. 205 RES. SANTA MARIA LAMBAYEQUE - CHICLAYO - CHICLAYO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20494633834";"CICDESI S.A.C.";"MZA. A LOTE. 12 INT. 01 URB. LA ESTANCIA (CAMINO HUACACHINA -ENTR. COLEGIO LA CRUZ)ICA - ICA - ICA";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20540053937";"TRANSPORTES Y MULTISERVICIOS NIFEMA S.A.C.";"MARISCAL DE ORBEGOSO NRO. 319 (A LA ALTURA DE 2 ROMPEMUELLES SEGUIDOS)LA LIBERTAD - SANCHEZ CARRION - HUAMACHUCO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20487719049";"CONTRATISTAS ZELADA HNOS SAC";"CAL.ROBERTO SEGURA NRO. 421 SEC. MORRO SOLAR BAJO (A 1 CDRA DE AV. PAKAMUROS)CAJAMARCA - JAEN - JAEN";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
"20481917892";"SEBASTIAN CARGO EXPRESS S.A.C.";"MZA. B LOTE. 12 URB. SANTA MARIA (IV ETAPA)LA LIBERTAD - TRUJILLO - TRUJILLO";"";"";"";"1";"2025-05-15 00:46:44";"1";"2025-05-15 00:46:44"
